event_name,event_dates,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,source_sheet,source_detail_sha256,detail_cache_file,company_inn
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Хэнань КOOBER Технологии по амортизации, ООО","Хэнань КOOBER Технологии по амортизации, ООО",детали ходовой и тормозной системы,Китай,,"Китай, 453400, Синьсян, Китай, провинция Хэнань, город Синьсян, уезд Чанъюань, Наньпу, улица Янцзе, №35",F228,Павильон F,"Ходовая часть, Тормозная система, Рулевое управление",,koober,http://www.koober.com.cn,sales01@koober.com.cn,+86(373)8938-888,https://online.itemf.ru/info/MIMS26/catalog/48fa784b-c8d5-02c5-ef68-456f12a3af52/,48fa784b-c8d5-02c5-ef68-456f12a3af52,"Хэнань КOOBER Технологии по амортизации, ОOО, основанное в 2004 году, специализируется на научно-исследовательских разработках, производстве и продаже автомобильных амортизаторов. Площадь земельного участка составляет 60 000 м², площадь застроенных помещений — 90 000 м², на предприятии работает более 400 сотрудников, годовая производственная мощность превышает 13 миллионов штук. «Кубер» является поставщиком оригинальных комплектующих для таких автопроизводителей, как группа «Хафэй», «Северный Бенц», «Хубэй Саньхуань», «Даньдон Хуанхай», шиянский автомобильный завод «Дунфэн» и др. Ассортимент",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,87e6dd35ef3d16ac24e0e4b108b3aea6e6b3a1843ea7ddf0333c516b4b8cea8e,source/detail_pages/detail_48fa784b-c8d5-02c5-ef68-456f12a3af52.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,Хэнань Тяньцзи Фэйхун Автомобильные Запчасти,Хэнань Тяньцзи Фэйхун Автомобильные Запчасти,детали двигателя и трансмиссии,Китай,,"Китай, 450000, Чжэнчжоу, Китай, город Чжэнчжоу, район Гуаньчэн, улица Ланьпэй, площадь Минхуэй, квартира 1202",E400,Павильон E,"Двигатель, Трансмиссия",,Д.Х Энджин,http://www.dhengine.cn,513175521@qq.com,+86(172)0512-0859,https://online.itemf.ru/info/MIMS26/catalog/b867d4d0-7982-4139-b1ec-27d6c845881d/,b867d4d0-7982-4139-b1ec-27d6c845881d,"Компания «Хэнань Тяньцзи Фэйхун Автозапчасти» производит двигатели для Toyota, VW, Hyundai, Nissan, Land Rover и BMW, предоставляя комплексные закупочные решения. Мы сотрудничаем с дистрибьюторами автозапчастей Ближнего Востока, Центральной Азии, России, США и Европы для расширения глобального рынка. «Дунхун Пресижн» соблюдает строгий контроль качества. Все детали проверяются перед сборкой. Каждый двигатель проходит полное тестирование и обкатку перед отгрузкой, превосходя отраслевые стандарты. Гарантия 1 год, устранение проблем за 24 часа.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,51d3f743d088564a16539beeb9d49b5e74f85bb6fb0ffbf567d194fbc68c812b,source/detail_pages/detail_b867d4d0-7982-4139-b1ec-27d6c845881d.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,Хэнаньская торгово-импортно-экспортная компания «Цзиньхуотун»,Хэнаньская торгово-импортно-экспортная компания «Цзиньхуотун»,"детали двигателя и трансмиссии, автомобильные фильтры",Китай,,"Китай, 473000, Аньян, Офис 511, 5-й этаж, бизнес-центр «Гуанцай Интернэшнл» (Guangcai International), район Волун, город Наньян, провинция Хэнань",E616,Павильон E,"Двигатель, Трансмиссия; Фильтры",,Bosch; Caterpillar; Denso; DELPHI TECHNOLOGIES; Volvo; Mitsubishi; TOYOTA; Scania; CUMMINS ENGINE; Perkins; Диз; NISSAN; DAEWOO; FAW-Фольксваген; Audi,,jinhuotong@aliyun.com,+86(133)3363-0630,https://online.itemf.ru/info/MIMS26/catalog/7f1dea10-b551-8796-ae88-171f705bba51/,7f1dea10-b551-8796-ae88-171f705bba51,"Компания Henan Jinhuotong Import and Export Trading Co., Ltd. является профессиональным предприятием, специализирующимся на импорте и экспорте компонентов топливной системы дизельных автомобилей. Благодаря многолетнему опыту в данной отрасли, компания располагает зрелыми производственными линиями и собственными возможностями научно-исследовательской и разработческой деятельности, что позволяет ей выпускать ключевые детали, такие как форсунки и топливные впрыскиватели, а также сопутствующее оборудование, включая инструменты для калибровки насосов и испытательные стенды.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,fb991d662f853bde9e58f99ecc1f8c59df615d628be582d003d4671aea333329,source/detail_pages/detail_7f1dea10-b551-8796-ae88-171f705bba51.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,Хэншуй Вэйхуа Найюотэ Автомобильные ЧАСТИ КОМПАНИЯ ОГР,Хэншуй Вэйхуа Найюотэ Автомобильные ЧАСТИ КОМПАНИЯ ОГР,детали ходовой и тормозной системы,Китай,,"Китай, Хэншуй, Ма Цзюньчжай, уезд Цзаоцянь, город Хэншуй, провинция Хэбэй",H504,Павильон H,"Ходовая часть, Тормозная система, Рулевое управление",,,http://www.hsnot.com,,,https://online.itemf.ru/info/MIMS26/catalog/ac5efaa8-00c8-a121-de51-d40c95554c3f/,ac5efaa8-00c8-a121-de51-d40c95554c3f,"Хэншуй Вэйхуа Най Оут Авто Партс Ко., Лтд., специализирующаяся на исследовании и изучении тормозная промышленность. Компания была основана в 1999 году, а новый завод был построен в 2017 году. Опираясь На производственном процессе фрикционных материалов компания сосредоточена на исследованиях и разработка и производство тормозных систем. Ориентируясь на технологические инновации, она направлена на улучшать пользовательский опыт для продуктов. У него есть управленческая команда и система обслуживания, и он Соответствует производству и продаже автозапчастей в соответствии с потребностями клиент",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,a9fe5179dcade9bc63d77e5ddf54b739f16d291ea597a9c4b23052eca5772bdd,source/detail_pages/detail_ac5efaa8-00c8-a121-de51-d40c95554c3f.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Хэньшой Юнсинь Тормозные материалы,OOO","Хэньшой Юнсинь Тормозные материалы,OOO",детали ходовой и тормозной системы,Китай,,"Китай, Хэньшуй, Десятая промышленная зона, посёлок Цинхань, уезд Гучэн, город Хэньшуй, провинция Хэбэй, Китай",D302,Павильон D + Малый Пассаж,"Ходовая часть, Тормозная система, Рулевое управление",,,http://www.yxbrakepad.com,,,https://online.itemf.ru/info/MIMS26/catalog/deff859a-7f31-def6-a14c-16de64aba5fc/,deff859a-7f31-def6-a14c-16de64aba5fc,"Компания, Хэньшуй Юнсинь Тормозные материалы, основанная в середине 1980-х годов, имеет более 35 лет опыта работы в отрасли тормозных систем и специализируется на разработке и производстве тормозных колодок, тормозных башмаков и накладок. Благодаря профессиональным технологиям и многолетнему опыту она стала лидером рынка с безупречной репутацией. На предприятии работает почти 200 сотрудников, из которых более 30 – профильные технические специалисты. Компания стремится стать образцом высококачественного производства в отрасли.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,2401e518950767da5cea0a442b69eff9c5090935b9dae596e236cbf746d241cc,source/detail_pages/detail_deff859a-7f31-def6-a14c-16de64aba5fc.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,ЦВЕТХИМ,Цветхим,"автомобильные лакокрасочные материалы, смазочные материалы, автокосметика",Россия,,"Россия, 344096, Ростов-на-Дону(Ростовская область), 3/11 Стартовая",H062,Павильон H,Лакокрасочная и антикоррозионная защита; Смазочные материалы и рабочие жидкости; Автокосметика,,BOSNY; VESLEE; DG,http://spray.su,info@bosny.ru,+7(800)700-18-40,https://online.itemf.ru/info/MIMS26/catalog/dbee766f-82ed-0cf9-fb04-40412ac0819d/,dbee766f-82ed-0cf9-fb04-40412ac0819d,"Компания Цветхим с 1991 г. поставляет на российский рынок акриловые аэрозольные лакокрасочные материалы, автохимию, автокосметику, смазки и очистители Эксклюзивные бренды компании: BOSNY - высококачественная акриловая аэрозольная краска премиум сегмента производства Таиланд. VESLEE - аэрозольная краска среднего и эконом сегмента производства Китай. DG - собственная торговая марка товаров по уходу за автомобилем.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,850374d85c7f3708d961d20eeacecc3b44cca38fc0720e160eb9c47234269494,source/detail_pages/detail_dbee766f-82ed-0cf9-fb04-40412ac0819d.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"ЦЕМА-БЕАРИНГ, ООО","Цема-Беаринг, Ооо","детали двигателя и трансмиссии, детали ходовой и тормозной системы",Россия,,"Россия, 196240, г. Санкт-Петербург, 196240 г.Санкт-Петербург 6йПредпортовый проезд д.4 лит.С пом.435",F179,Павильон F,"Двигатель, Трансмиссия; Ходовая часть, Тормозная система, Рулевое управление",,Цема-bearing,https://cema-bearing.com,info@cema-bearing.ru,+7(800)600-51-72,https://online.itemf.ru/info/MIMS26/catalog/7f0a9cee-6ebe-5ce0-574c-7d971a858783/,7f0a9cee-6ebe-5ce0-574c-7d971a858783,"Компания ООО «Цема-Беаринг» осуществляет поставки подшипников скольжения, применяемых в отрасли автомобильных компонентов и агрегатостроении. А именно свёртные втулки на основе МФ ленты, а также шарнирные и сферические подшипники скольжения. Продукция применяется в узлах устройства петель автомобиля, кресел, амортизаторов, элементов двигателя, трансмиссии и подвески. Основным ассортиментом продукции являются: металлофторопластовые SF1 и SF2 биметаллические JF800, бронзовые FB092 (цилиндрические и фланцевые) втулки; сферические подшипники GE, сухие самосмазывающиеся подшипники JDB, JFB.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,9d2171ed66f3e2b0543b437016440a62036b5f4fe802e293bde6d4cca276ff24,source/detail_pages/detail_7f0a9cee-6ebe-5ce0-574c-7d971a858783.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,ЦИНДАО АСПАИНТ ТЕХНОЛОГИЯ КОМПАНИЯ ОГРАНИЧЕННЫЙ,Циндао Аспаинт Технология Компания Ограниченный,автомобильные лакокрасочные материалы,Китай,,"Китай, 266431, ЦИНДАО, мастерская №3, № 1788, улица Цзяо Чжоу Вань, Западная, Huangdao округ, Циндао город, Китай",H721,Павильон H,Лакокрасочная и антикоррозионная защита,,АЙСПАТ,https://www.aspaintcup.com/,aspaint01@qdaspaint.com; scott@qdaspaint.com,+86(532)8718-9887,https://online.itemf.ru/info/MIMS26/catalog/376cb126-892e-f939-774c-ee2dd76426b4/,376cb126-892e-f939-774c-ee2dd76426b4,"Компания Qingdao Aspaint Technology Co., Ltd. — профессиональный OEM-производитель расходных материалов для автомобильной покраски, включая одноразовые емкости для краскопультов, емкости для смешивания краски и маскировочные пленки. Мы имеем более 20 лет опыта работы в пластмассовой промышленности и более 12 лет опыта экспорта. Благодаря превосходному качеству продукции и стабильным поставкам, наша продукция экспортируется в более чем 30 стран, завоевав доверие более 100 зарубежных клиентов, включая многие компании из списка Fortune 500.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,b9d9702ae20b7b47e2421c3e6eb895087fa448c258514051c5bfb19b4dd50f59,source/detail_pages/detail_376cb126-892e-f939-774c-ee2dd76426b4.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Цзинань Инцзянь автозапчасти, ООО","Цзинань Инцзянь автозапчасти, ООО","детали двигателя и трансмиссии, детали ходовой и тормозной системы, кузовные детали",Китай,,"Россия, 250000, Цзинань, № 5, вторая зона Луцжуанского промышленного парка, район Тяньцяо, город Цзинань, провинция Шаньдун",H608,Павильон H,"Двигатель, Трансмиссия; Ходовая часть, Тормозная система, Рулевое управление; Кузов и его элементы",,тяжелые грузовики HOWO; Шакман.; ФАВ; BPW; Volvo; SANY,http://chinaheavytruck.en.alibaba.com,2508687646@qq.com,+86(151)6911-2667,https://online.itemf.ru/info/MIMS26/catalog/bc297ca6-3384-1357-4645-2d454f18a68f/,bc297ca6-3384-1357-4645-2d454f18a68f,"Цзинань Инцзянь автозапчасти, ООО расположено в городе Цзинань провинции Шаньдун, которая является производственной базой запасных частей для тяжелых грузовиков в Китае. Компания основана в 2009 году, специализируется на производстве, изготовлении и оптовой торговле всеми видами запасных частей для тяжелых грузовиков в Китае. Продукция предназначена для тягачей, самосвалов, грузовиков и других коммерческих транспортных средств, а также для автобетоносмесителей, бетононасосов, автомобильных кранов, бульдозеров, экскаваторов и другой строительной техники.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,2359fd2c10252b4409d1a8885efa495648b2a8aa2df7ac21c90105fedd0f6d6b,source/detail_pages/detail_bc297ca6-3384-1357-4645-2d454f18a68f.html,2508687646
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Цзинань Мэттлид Авто,ООО","Цзинань Мэттлид Авто,ООО","детали двигателя и трансмиссии, детали ходовой и тормозной системы, кузовные детали",Китай,,"Китай, Город Цзинань, номер 2303, ЖУНЬХУА ЦЯНЬТАЙ ЗДАНИЕ",E301,Павильон E,"Двигатель, Трансмиссия; Ходовая часть, Тормозная система, Рулевое управление; Кузов и его элементы",,CTCP FMT,http://www.jnmettlead.ru,sinotruckctb@163.com,,https://online.itemf.ru/info/MIMS26/catalog/56765f1c-2eb5-7307-967d-748f866561ae/,56765f1c-2eb5-7307-967d-748f866561ae,"ООО Цзинань Мэттлид Авто — Компания, специализируется на экспорте запчастей и комплектующих для известных китайских двигателей: WEICHAI, FOTON, CUMMINS, YUCHAI, SHANGCHAI и грузовых автомобилей Китайских марок. SINOTRUK, SHACMAN, FOTON, FAW и строительной техники XCMG, LIUGONG, SDLG, SHANTUI. Мы работаем более с 120 городами России и стран СНГ. География наших продаж ежегодно расширяется. Нашей целью является - постоянный контроль и пополнение ассортимента и информировании наших покупателей о появлении новинок. Со своей стороны мы гарантируем бесперебойные поставки, выгодные условия закупки.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,fe3104cc2d79a3dd08491f21a72bc99393b2b24b119b290687dab741316f86d3,source/detail_pages/detail_56765f1c-2eb5-7307-967d-748f866561ae.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,Цзинаньская компания по производству автозапчастей «Чэюй»,Цзинаньская компания по производству автозапчастей «Чэюй»,"детали двигателя и трансмиссии, детали ходовой и тормозной системы, кузовные детали",Китай,,"Россия, Москва, Москва, Научный проезд, 8, стр. 1",E525,Павильон E,"Двигатель, Трансмиссия; Ходовая часть, Тормозная система, Рулевое управление; Кузов и его элементы",,,,songjinchuan1001@163.com,+7(916)870-72-69,https://online.itemf.ru/info/MIMS26/catalog/f0c2cd3c-8ca5-4f66-11bf-af8b24d498d5/,f0c2cd3c-8ca5-4f66-11bf-af8b24d498d5,"Мы специализируемся на производстве автозапчастей для коммерческого транспорта, особенно на деталях для двигателей. В наш ассортимент входят: головки блока цилиндров (ГБЦ), двигатели в сборе, комплекты поршневой группы клапанные узлы, ремонтные комплекты . Кроме того, мы являемся официальными дистрибьюторами топливной аппаратуры ведущих брендов. В нашем ассортименте: форсунки; топливные насосы высокого давления (ТНВД); распылители (сопла форсунок); дозирующие элементы Наш завод расположен в городе Цзинань, провинция Шаньдун, Китай. Приглашаем вас посетить наше производство!",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,f16ba7d357c743a7e081946a9d57007650e8580680be560e405e2016d1c33b9b,source/detail_pages/detail_f0c2cd3c-8ca5-4f66-11bf-af8b24d498d5.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Цзянсу Аотепа Aвтозапчасти, OOO","Цзянсу Аотепа Aвтозапчасти, OOO",автоаксессуары,Китай,,"Китай, Янчжоу, Улица Сянхэ, завод автозапчастей Хуашуй",D607,Павильон D + Малый Пассаж,Аксессуары для автомобилей,,,http://www.aotepa.en.alibaba.com,wy@aotepa.com,+86(150)6280-2911,https://online.itemf.ru/info/MIMS26/catalog/5b60237e-8e99-7fa9-585c-d1a3c28b257b/,5b60237e-8e99-7fa9-585c-d1a3c28b257b,"AoTePa — это компания, специализирующаяся на производстве и продаже автозапчасти, таких как капот, крыло, двери, крышка багажника, передняя и задняя панели для автомобилей KIA, HYUNDAI, FORD, VOLKSWAGEN, AUDI, CHEVROLET, BMW, BENZ и так тали. У нас более 40 лет опыта в производстве автозапчасти. Наша продукция поставляется в различные страны, включая Китай, Ближний Восток, Центральную Азию и Америку. Цены разумные, качество высокое. Добро пожаловать с заказами.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,65d465097e47a83372d9e288003e086d9be931a663b9418d22a4745a96e483cf,source/detail_pages/detail_5b60237e-8e99-7fa9-585c-d1a3c28b257b.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Цзянсу Кайлонг Нью Материал Ко., Лтд.","Цзянсу Кайлонг Нью Материал Ко., Лтд.","автомобильные лакокрасочные материалы, автоаксессуары, автотюнинг",Китай,,"Китай, 213200, Чанчжоу, Китай, провинция Цзянсу, город Чанчжоу, район Цзиньтань, улица Хуахуа, дом 9",F607,Павильон F,Лакокрасочная и антикоррозионная защита; Аксессуары для автомобилей; Визуальный тюнинг,,,http://www.kd-ppf.com,betty@kdppf.com,+86(181)1430-7817,https://online.itemf.ru/info/MIMS26/catalog/07391876-4275-bf50-fcfc-a7c3d264ee72/,07391876-4275-bf50-fcfc-a7c3d264ee72,"Компания Jiangsu Kailong New Material Co., Ltd. является профессиональным производителем автомобильных пленок в Китае, специализирующимся на разработке, производстве и продаже. Основная продукция включает защитную пленку для кузова, тонировочную и теплоизоляционную пленку, цветную пленку и защитную пленку для лобового стекла. Благодаря современному оборудованию, строгому контролю качества и опытной технической команде мы предлагаем высококачественную продукцию, услуги OEM/ODM и индивидуальные решения. Наша продукция экспортируется более чем в 100 стран и регионов мира.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,69211795c212d398983e43b76104a39ebd32b62efb3d06b3a6f70f63c3919969,source/detail_pages/detail_07391876-4275-bf50-fcfc-a7c3d264ee72.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Циндаоская промышленная компания PU J IE, ООО","Циндаоская промышленная компания PU J IE, ООО",детали ходовой и тормозной системы,Китай,,"Китай, 266000, Циндао, Комната 1002, флагман порт порт код, южный район циндао, шаньдун, Китай",E619,Павильон E,"Ходовая часть, Тормозная система, Рулевое управление",,RAUMERK,http://www.pujie-brakes.com,info@pujie-brakes.com,+86(133)6148-7529,https://online.itemf.ru/info/MIMS26/catalog/03518d2f-33b7-9df0-3044-fdfb3c03df17/,03518d2f-33b7-9df0-3044-fdfb3c03df17,"Qingdao Pujie Industry Co., Ltd. — мировой лидер, специализирующийся на дисковых тормозных колодках, тормозных дисках и барабанах для всех марок и моделей легковых и коммерческих автомобилей. PUJIE постоянно стремится к высокому уровню удовлетворенности клиентов, поддерживая высокое качество сырья, передовые технологии производства и быструю доставку. PUJIE Brakes® производятся в соответствии с сертификатами ISO/TS 16949 и ISO 9001, что гарантирует высочайший уровень качества.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,a0ce2ccd1dad1cc717f72886087ce884b1b6cabf2c5a77fd341875dfd9473ad7,source/detail_pages/detail_03518d2f-33b7-9df0-3044-fdfb3c03df17.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"ЧАНЧЖОУ ТЯНЬЦИН КОМПАНИЯ ПО ПРОИЗВОДСТВУ АВТОЗАПЧАСТЕЙ, ООО","Чанчжоу Тяньцин Компания По Производству Автозапчастей, Ооо","автомобильный свет, кузовные детали",Китай,,"Китай, 213000, г. Чанчжоу, Китай, пров. Цзянсу, г. Чанчжоу, р-н Синьбэй, г. Мэнхэ, дер. Сяохуаншань, индустриальный парк Мэнцзян, №15",D900,Павильон D + Малый Пассаж,"Автомобильный свет, лампы; Кузов и его элементы",,Volkswagen; HAVAL; JAC; GEELY; CHERY,,dy_nicole@hotmail.com,+86(152)6119-5539,https://online.itemf.ru/info/MIMS26/catalog/d09f941c-9cbc-fdb9-429e-92bba79f5235/,d09f941c-9cbc-fdb9-429e-92bba79f5235,"Являясь заводом по производству и экспорту автомобильных пластиковых деталей, мы специализируемся на выпуске высококачественных кузовных элементов для автомобилей марок Volkswagen, Seat, а также ряда китайских брендов. Обладая более чем 15-летним опытом работы, мы поставляем продукцию клиентам по всему миру. Мы предлагаем индивидуальные решения и комплексное обслуживание. Будем рады вашим запросам и сотрудничеству!",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,580585f3c27b58680ff5507c61ef62cc800bac76c2c9090db9fce42d4fa2232f,source/detail_pages/detail_d09f941c-9cbc-fdb9-429e-92bba79f5235.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,ЧЖЕЦЗИАН KHCCAC ВОЗДУХООБЕГАТЕЛЬНЫЙ АВТОМОБИЛЬ CO LTD,Чжецзиан Khccac Воздухообегательный Автомобиль Co Ltd,детали двигателя и трансмиссии,Китай,,"Китай, 313200, Дэцин, ул. Фэнцин, 598, зона экономического развития, Дэцин, провинция Чжэцзян, Китай, 313200",D409,Павильон D + Малый Пассаж,"Двигатель, Трансмиссия",,,http://www.khccac.com,lena@hrxchina.com; peter@hrxchina.com,+86(135)1120-2027,https://online.itemf.ru/info/MIMS26/catalog/a64de6a9-d87f-5223-d29a-2da29f3561bf/,a64de6a9-d87f-5223-d29a-2da29f3561bf,"ZHEJIANG KHCCAC AUTOMOBILE AIR-CONDITION CO., LTD была основана в 2006 году. Наши основные продукты — автомобильные испарители и конденсаторы для системы охлаждения. KHCCAC расположена в уезде Дэцин провинции Чжэцзян, недалеко от Ханчжоу, в двух часах езды от Шанхая. Производственная площадь составляет 24 000 квадратных метров, основные средства — более 100 миллионовов юаней, количество сотрудников превышает 400 человек, из них 40 работают в технических отделах НИОКР и контроля качества. У нас есть три передовые производственных линии с годовой мощностью по выпуску 2,5 миллиона комплектов.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,fafaf314b2cc6c7144abff6c874661d0a287a0979c4a0b6df9eaf0ab58d82c98,source/detail_pages/detail_a64de6a9-d87f-5223-d29a-2da29f3561bf.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,ЧЖЭЦЗЯН ОДМ ТРАНСМИШН ТЕКНОЛОДЖИ КО. ЛТД,Чжэцзян Одм Трансмишн Текнолоджи Ко. Лтд,"детали ходовой и тормозной системы, кузовные детали, автотюнинг",Китай,,"Китай, 3141200, Город Пинху, КНР, пров. Чжэцзян, г. Цзясин, г. Пинху, Пинхуская зона экономико-технического развития, ул. Чаншэн, д. 1000, 314200",F326,Павильон F,"Ходовая часть, Тормозная система, Рулевое управление; Кузов и его элементы; Технический тюнинг",,ОДМ,http://www.odmalxe.com,sales@odmaxle.com,+86(573)8507-2638,https://online.itemf.ru/info/MIMS26/catalog/97aa872b-e098-abe9-27ae-106e68795f34/,97aa872b-e098-abe9-27ae-106e68795f34,"Чжэцзянская компания ODM Transmission​ имеет 40-летний опыт в НИОКР и производстве ШРУСов и приводных валов​ (8000+ артикулов ШРУСов, 7000+ моделей валов). Сертифицирована по IATF 16949, ISO 9001 и ISO 14001, располагаем лабораторией с аккредитацией CNAS национального уровня. Опираясь на 2000+ сотрудников, поддерживающих полную производственную цепочку, данные о продукции интегрированы в глобальную платформу TecDoc. Обслуживая OEM и aftermarket сектора, ODM​ стремится стать самым конкурентоспособным производителем приводных валов в мире.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,5a03c07f33d7f1e9277042b3e147786fe5b12dd0f93a528f2226d178535af2f5,source/detail_pages/detail_97aa872b-e098-abe9-27ae-106e68795f34.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"ЧЖЭЦЗЯНЬ ВИСУН АВТОМОТИВ КО., ЛТД.","Чжэцзянь Висун Автомотив Ко., Лтд.",детали двигателя и трансмиссии,Китай,,"Китай, 317327, Тайчжоу, №22, дорога Чуньхуй Чжун, уезд Сяньцзюй",E025,Павильон E,"Двигатель, Трансмиссия",,,http://www.visun1987.com,hugh.zhang@ehuachina.net; info@ehuachina.net,+86(139)6856-4897,https://online.itemf.ru/info/MIMS26/catalog/deaf74bb-aeb9-7e7f-7fcc-5c77b36056dd/,deaf74bb-aeb9-7e7f-7fcc-5c77b36056dd,"Работая с 1987 года, VISUN занимается разработкой и производством мощных водяных и масляных насосов. Наши основные продукты для европейских и американских автомобилей включают насосы для Mercedes-Benz, M.A.N, Volvo, Daf, Iveco и других. Благодаря собственному литейному производству железа и надежным поставщикам запчастей для водяных насосов в Китае, VISUN имеет сертификат IATF 1649 и получил 26 патентов. VISUN стремится создавать качественные и надежные водяные насосы мирового уровня для наших зарубежных клиентов.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,c3c9f4e6584b4897ea4eb2c21e2ae6e9f349f309a6311a67c90206fd635e4479,source/detail_pages/detail_deaf74bb-aeb9-7e7f-7fcc-5c77b36056dd.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,Чан Чжоу ху А эрр UI международный,Чан Чжоу ху А эрр UI международный,"автомобильный свет, кузовные детали",Китай,,"Китай, 213100, Чанг Чжоу, Город Нютан, район Уцзинь, город Чанчжоу, провинция Цзянсу, Китай",E222,Павильон E,"Автомобильный свет, лампы; Кузов и его элементы",,,http://www.autoplazapro.com,sales@cnplustrade.com,+86(189)0150-2877,https://online.itemf.ru/info/MIMS26/catalog/2967035c-fc92-b314-6a67-65cf4bc83e6a/,2967035c-fc92-b314-6a67-65cf4bc83e6a,"Компания Changzhou HUA ER RUI International, основанная в 2005 году, специализируется на исследованиях и разработках, производстве и продаже автомобильных аксессуаров для экстерьера и осветительных приборов. Благодаря многолетнему опыту работы в отрасли, мы заслужили широкое признание во всем мире за надежное качество и профессиональные производственные возможности. Мы оснащены передовыми производственными линиями, квалифицированной технической командой и полными системами контроля качества, что обеспечивает эффективное и стабильное производство от сырья до готовой продукции.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,87e84e9c1c170710a3ac1b4e07c0cad53b053c11e77ae2bdc9e37efd0d6903f5,source/detail_pages/detail_2967035c-fc92-b314-6a67-65cf4bc83e6a.html,
