event_name,company_name,country,city,address,stand,pavilion,rubrics,product_notes,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,signo_relevance,signo_relevance_action,signo_relevance_reason,signo_relevance_positive_terms,signo_relevance_negative_terms,parse_status,missing_fields,scraped_at,parser_version
ИНТЕРЛАКОКРАСКА-2026,"ОРГХИМПРОМ, ООО",Россия,Нижегородская обл.,"Россия, 606000, Нижегородская обл., г. Дзержинск, Восточное ш., д. 120",4B125,ЧАЯНОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Клеи и герметики,"«ОРГХИМПРОМ» — современное автоматизированное производство полимерных дисперсий и клеевых материалов для лакокрасочной, мебельной, полиграфической, кожевенной, текстильной, автомобильной промышленности и других отраслей.",https://orgchimprom.ru,orgchimprom@r52.ru,+7 (8313) 201-125,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379997?&stand=4B125,379997,"«ОРГХИМПРОМ» — современное автоматизированное производство полимерных дисперсий и клеевых материалов для лакокрасочной, мебельной, полиграфической, кожевенной, текстильной, автомобильной промышленности и других отраслей. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Клеи и герметики",maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; покрытий; клеи; герметик,raw_material; сырье; вспомогательные материалы,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,ПЕКА ХЕМИ РУС,Россия,Москва,"Россия, 108811, г. Москва, Киевское ш., 22-й км (пос. Московский), д. 4, стр. 2г, оф. 637",2E010,ВАВИЛОВ,Порошковые покрытия,"Peka Chemie Rus — дистрибьютор высококачественных порошковых красок Peka Chemie (Иран) и «Бел Пека» (Беларусь) с техподдержкой и своевременными поставками по России, СНГ и Восточной Европе.",,office@belpeka.com,+7 (495) 240-5105,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378332?&stand=2E010,378332,"Peka Chemie Rus — дистрибьютор высококачественных порошковых красок Peka Chemie (Иран) и «Бел Пека» (Беларусь) с техподдержкой и своевременными поставками по России, СНГ и Восточной Европе. | Порошковые покрытия",maybe,review,product_terms_without_manufacturer_signal: manual review,порошковые покрытия; покрытия,,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПИГМЕНТ, АО",Россия,Тамбовская обл.,"Россия, 392000, Тамбовская обл., г. Тамбов, ул. Монтажников, д. 1",2D080,ВАВИЛОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Лакокрасочные материалы промышленного назначения,"Производство готовых ЛКМ строительного и промышленного назначения, полуфабрикатных лаков (ПФ, АУ, АФ), пигментов, акриловых эмульсий, антипиренов, МА, ФА, растворителей, специального сырья для ЛКП.",http://www.krata.ru,info@krata.ru,+7 (4752) 795-094,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378273?&stand=2D080,378273,"Производство готовых ЛКМ строительного и промышленного назначения, полуфабрикатных лаков (ПФ, АУ, АФ), пигментов, акриловых эмульсий, антипиренов, МА, ФА, растворителей, специального сырья для ЛКП. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Лакокрасочные материалы промышленного назначения",maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; лакокрасочные материалы; покрытий,raw_material; сырье; вспомогательные материалы; пигмент; растворител,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПКФ ИНССТАЛЬ, ООО",Россия,Челябинская обл.,"Россия, 454010, Челябинская обл., г. Челябинск, ул. Енисейская, д. 32",2E055,ВАВИЛОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Материалы для обработки поверхности,"Производство и продажа цинкового порошка: — высокодисперсного цинкового порошка (InstZn, ПЦ); — распыленного цинкового порошка (ПЦР, ПЦ). Термодиффузионное цинкование.",http://www.instzinc.ru,info@instzinc.ru,"+7 (351) 259-7521, (351) 202-0333",https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378421?&stand=2E055,378421,"Производство и продажа цинкового порошка: — высокодисперсного цинкового порошка (InstZn, ПЦ); — распыленного цинкового порошка (ПЦР, ПЦ). Термодиффузионное цинкование. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Материалы для обработки поверхности",maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; покрытий,raw_material; сырье; вспомогательные материалы,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПЛАСТИК-СТРОЙМАРКЕТ, ООО",Россия,Тверская обл.,"Россия, 170518, Тверская обл., Калининский р-н, Лебедево тер., ул. Маршала Василевского, зд. 3",4D135,ЧАЯНОВ,"Лакокрасочные материалы со специальными свойствами; Антикоррозионные лакокрасочные материалы, защитные покрытия","UNIVERSUM® — российский производитель строительных материалов. Ассортимент включает в себя промышленные полы, гидроизоляционные, антикоррозийные системы, огнезащиту, герметики, клеи, строительные смеси.",http://www.untec.ru,katya2006.06@mail.ru,8 800 775-5625,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378538?&stand=4D135,378538,"UNIVERSUM® — российский производитель строительных материалов. Ассортимент включает в себя промышленные полы, гидроизоляционные, антикоррозийные системы, огнезащиту, герметики, клеи, строительные смеси. | Лакокрасочные материалы со специальными свойствами; Антикоррозионные лакокрасочные материалы, защитные покрытия",yes,keep,product_manufacturer: likely packaged coating/chemical product target,лакокрасочные материалы; антикоррозионные; покрытия; клеи; герметик,,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПОЛИВЕРС КЕМИКАЛ, ООО",Россия,Москва,"Россия, г. Москва, 3-я ул. Ямского Поля, д. 2, корп. 26, оф. 319",4E120,ЧАЯНОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий,Поставка химического сырья для производства ССС и ЛКМ: — стирол-акриловых дисперсий; — дисперсий ПВА; — эфиров целлюлозы; — эфиров крахмала; — пеногасителей; — пластификаторов; — РПП; — волокна; — формиата Са; — L+.,,info@polyverse.ru,+7 (495) 228-7044,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378545?&stand=4E120,378545,Поставка химического сырья для производства ССС и ЛКМ: — стирол-акриловых дисперсий; — дисперсий ПВА; — эфиров целлюлозы; — эфиров крахмала; — пеногасителей; — пластификаторов; — РПП; — волокна; — формиата Са; — L+. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий,maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; покрытий,raw_material; сырье; вспомогательные материалы; пеногасител,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПОЛИДИС, ООО",Россия,Рязанская обл.,"Россия, 390011, Рязанская обл., г. Рязань, р-н Южный промузел, д. 31",4E155,ЧАЯНОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Клеи и герметики,"Рязанский завод «ПОЛИДИС» основан в 2012 году. Является субъектом МСП. Производит поливинилацетатные дисперсии по ГОСТ и СТО, клеи ПВА, сополимерные дисперсии для производства ЛКМ.",http://www.polydis.su,info@polydis.su,+7 (4912) 434-381,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378284?&stand=4E155,378284,"Рязанский завод «ПОЛИДИС» основан в 2012 году. Является субъектом МСП. Производит поливинилацетатные дисперсии по ГОСТ и СТО, клеи ПВА, сополимерные дисперсии для производства ЛКМ. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Клеи и герметики",maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; покрытий; клеи; герметик,raw_material; сырье; вспомогательные материалы,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПОЛИМЕРНЫЕ МАТЕРИАЛЫ, ЖУРНАЛ",Россия,,Россия,,ВАВИЛОВ,,,,,,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/380979,380979,,maybe,review,insufficient_public_evidence: manual review,,,partial_missing_fields,evidence_snippet,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПОЛИПЛАСТ, АО",Россия,Тульская обл.,"Россия, 301661, Тульская обл., г. Новомосковск, Комсомольское ш., д. 72, оф. 1",4D040,ЧАЯНОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов,Группа компаний «Полипласт» — крупнейший российский специализированный производственный холдинг по выпуску наукоемких химических продуктов собственной разработки для различных отраслей промышленности.,http://www.polyplast-un.ru,sekretar@polyplast-nm.ru,+7 (48762) 21-136,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378246?&stand=4D040,378246,Группа компаний «Полипласт» — крупнейший российский специализированный производственный холдинг по выпуску наукоемких химических продуктов собственной разработки для различных отраслей промышленности. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов,maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; покрытий; адгезив,raw_material; сырье; вспомогательные материалы,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,ПОЛИХИМ,Россия,Московская обл.,"Россия, 141143, Московская обл., дер. Медвежьи Озёра, д. 151, оф. 23",2C080,ВАВИЛОВ,"Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Транспортные услуги, логистика","Компания «ПолиХим» — динамично развивающаяся компания, надежный поставщик сырья и вспомогательных материалов для производства лакокрасочных материалов и покрытий.",http://Poly-Him.ru,office@poly-him.ru,+7 (495) 145-7553,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378695?&stand=2C080,378695,"Компания «ПолиХим» — динамично развивающаяся компания, надежный поставщик сырья и вспомогательных материалов для производства лакокрасочных материалов и покрытий. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Транспортные услуги, логистика",no,exclude,equipment_service: poor fit pure equipment/logistics/service supplier,лакокрасочных материалов; покрытий,raw_material; equipment_service; логистик; услуги; сырье; вспомогательные материалы,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,ПОЛИХИМКОМПЛЕКТ-М,Россия,Москва,"Россия, 119021, г. Москва, Зубовский б-р, д. 13, стр. 1",4E070,ЧАЯНОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов,"Продажа химических продуктов для производства ЛКМ и других отраслей. Биоциды, дисперсии, коалесценты, диспергаторы, целлюлозные, акриловые и полиуретановые загустители, ПАВы. Пигменты, пигментные пасты для воды и органики, пигментные пасты для промышленной и машинной колеровки. Эпоксидные материалы, изоцианаты. Антикоррозионные пигменты и смолы. Восковые добавки, силиконовые смолы и гидрофобизаторы. Пеногасители силиконовые и масляные, полимерные. Антикоррозионные пигменты. Каолин, химически осажденный мел, тальк, полевой шпат, кварцевая мука, барит, пирогенный диоксид кремния. Модификаторы реологии на основе бентонитов, органоглин. Функциональные добавки для индустриальных ЛКМ.",http://www.phkomp-m.ru,chemistry@phkomp-m.ru,+7 (495) 246-1384,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378696?&stand=4E070,378696,"Продажа химических продуктов для производства ЛКМ и других отраслей. Биоциды, дисперсии, коалесценты, диспергаторы, целлюлозные, акриловые и полиуретановые загустители, ПАВы. Пигменты, пигментные пасты для воды и органики, пигментные пасты для промышленной и машинной колеровки. Эпоксидные материалы, изоцианаты. Антикоррозионные пигменты и смолы. Восковые добавки, силиконовые смолы и гидрофобизаторы. Пеногасители силиконовые и масляные, полимерные. Антикоррозионные пигменты. Каолин, химически осажденный мел, тальк, полевой шпат, кварцевая мука, барит, пирогенный диоксид кремния. Модификаторы реологии на основе бентонитов, органоглин. Функциональные добавки для индустриальных ЛКМ. | Сырье и вс",maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; антикоррозионные; покрытий; адгезив,raw_material; сырье; вспомогательные материалы; смол; добавк; пигмент; диспергатор; пеногасител; эпоксид,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПРАНС, ООО",Россия,Московская обл.,"Россия, 142210, Московская обл., г. Серпухов, ул. Карла Маркса, д. 2/1, пом. 1",2C095,ВАВИЛОВ,Измельчители и смесители; Оборудование для подготовки поверхности,Установки для термоабразивоструйной очистки и нанесения защитных покрытий. Оборудование для интенсификации химических и фазовых явлений — получения материалов с новыми физико-химическими свойствами.,http://www.prans.ru,info@gvpb.ru,+7 (496) 775-7096,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378335?&stand=2C095,378335,Установки для термоабразивоструйной очистки и нанесения защитных покрытий. Оборудование для интенсификации химических и фазовых явлений — получения материалов с новыми физико-химическими свойствами. | Измельчители и смесители; Оборудование для подготовки поверхности,maybe,review,mixed: product terms present but equipment/service supplier evidence needs QA review,защитных покрытий; покрытий,equipment_service; оборудование; смесител,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,ПРО-2000,Россия,Санкт-Петербург,"Россия, 191144, г. Санкт-Петербург, ул. Атаманская, д. 3/6, литера С, пом. 1-Н",2D110,ВАВИЛОВ,Диссольверы; Диспергирующее оборудование,"RUCCA PRO производит оборудование для смешивания, диспергирования и мокрого перетира, обеспечивая высокую производительность, надежность и профессиональный сервис для каждого клиента.",http://www.rucca-pro.ru,sale@rucca-pro.ru,8 800 550-1989,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378272?&stand=2D110,378272,"RUCCA PRO производит оборудование для смешивания, диспергирования и мокрого перетира, обеспечивая высокую производительность, надежность и профессиональный сервис для каждого клиента. | Диссольверы; Диспергирующее оборудование",no,exclude,equipment_service: poor fit pure equipment/logistics/service supplier,,equipment_service; оборудование; диспергирующее,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,ПРОЛАКЪ,Россия,Москва,"Россия, 111020, г. Москва, вн. тер. г. м. о. Лефортово, ул. Боровая, д. 7, стр. 7, пом. 1/1",2F010,ВАВИЛОВ,Лакокрасочные материалы со специальными свойствами; Лакокрасочные материалы промышленного назначения; Автомобильные лакокрасочные материалы,"Российский производитель промышленных лаков и красок для пластика, стекла, металла и других материалов для предприятий автомобильной, стекольной промышленности, производителей бытовой техники и других отраслей. Полное сопровождение клиента — от дизайнерской идеи до мастер-проб и серийного производства.",http://www.pro-lack.ru,info@pro-lack.ru,+7 (495) 988-1187,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378397?&stand=2F010,378397,"Российский производитель промышленных лаков и красок для пластика, стекла, металла и других материалов для предприятий автомобильной, стекольной промышленности, производителей бытовой техники и других отраслей. Полное сопровождение клиента — от дизайнерской идеи до мастер-проб и серийного производства. | Лакокрасочные материалы со специальными свойствами; Лакокрасочные материалы промышленного назначения; Автомобильные лакокрасочные материалы",yes,keep,product_manufacturer: likely packaged coating/chemical product target,лакокрасочные материалы,,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПРОМКОУТ, ООО",Россия,Санкт-Петербург,"Россия, 198097, г. Санкт-Петербург, просп. Стачек, д. 47, литера А, пом. 63, оф. 252",2D040,ВАВИЛОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов,"ООО «Промкоут» поставляет высококачественное химическое сырье, пигменты, акриловые эмульсии, специальные добавки для индустриальных, декоративных, строительных, огнезащитных покрытий и печатных красок.",http://www.promcoat.ru,elena.rumyantseva@promcoat.ru,+7 (812) 380-6066,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378420?&stand=2D040,378420,"ООО «Промкоут» поставляет высококачественное химическое сырье, пигменты, акриловые эмульсии, специальные добавки для индустриальных, декоративных, строительных, огнезащитных покрытий и печатных красок. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов",maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; защитных покрытий; покрытий; печатных красок; адгезив,raw_material; сырье; вспомогательные материалы; добавк; пигмент,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"ПРОМЫШЛЕННАЯ ОКРАСКА, ЖУРНАЛ (МСК)",Россия,Москва,"Россия, 125167, г. Москва, Ленинградский просп., д. 39, стр. 14, оф. 500в, БЦ «Горбачев Фонд»",4E133,ЧАЯНОВ,Информационное обеспечение,"«Промышленная окраска» издается с 2003 г., освещает проблемы применения ЛКМ: материалы, оборудование, технологии окраски, испытания, защиту древесины. Предназначен для технологов, руководителей.",http://www.industrial-coatings.ru,comers@mg-agency.com,+7 (495) 194-53820,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378816?&stand=4E133,378816,"«Промышленная окраска» издается с 2003 г., освещает проблемы применения ЛКМ: материалы, оборудование, технологии окраски, испытания, защиту древесины. Предназначен для технологов, руководителей. | Информационное обеспечение",no,exclude,equipment_service: poor fit pure equipment/logistics/service supplier,краски,equipment_service; оборудование; информационное обеспечение,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,ПРОХИМ,Россия,Москва,"Россия, 117216, г. Москва, ул. Грина, д. 1, корп. 7",4C040,ЧАЯНОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Лакокрасочные материалы со специальными свойствами,ООО «ПРОХИМ» с 1999 года выступает на рынках России и стран СНГ. Компания осуществляет поставки химического сырья и декоративных добавок для ЛКМ для различных отраслей промышленности.,http://www.himiya.pro,info@himiya.pro,+7 (499) 744-1454,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378693?&stand=4C040,378693,ООО «ПРОХИМ» с 1999 года выступает на рынках России и стран СНГ. Компания осуществляет поставки химического сырья и декоративных добавок для ЛКМ для различных отраслей промышленности. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Лакокрасочные материалы со специальными свойствами,maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; лакокрасочные материалы; покрытий,raw_material; сырье; вспомогательные материалы,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"Р2Р, ООО",Россия,Москва,"Россия, 107065, г. Москва, ул. Курганская, д. 3, этаж 1, пом. XXXIV",4A081,ЧАЯНОВ,Оборудование для производства лакокрасочных материалов и получения покрытий; Дистилляторы,"Дистрибьюция продукции итальянских производителей. BASCA — мойки дёж кубов, INKMAKER — станции дозирования, IST — дистилляторы растворителей мойки, RE — системы натяжения, STLECTRA — вискозиметры.",http://www.roll2roll.biz,sales2@roll2roll.biz,+7 (499) 968-5616,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379988?&stand=4A081,379988,"Дистрибьюция продукции итальянских производителей. BASCA — мойки дёж кубов, INKMAKER — станции дозирования, IST — дистилляторы растворителей мойки, RE — системы натяжения, STLECTRA — вискозиметры. | Оборудование для производства лакокрасочных материалов и получения покрытий; Дистилляторы",maybe,review,mixed: product terms present but equipment/service supplier evidence needs QA review,лакокрасочных материалов; покрытий,raw_material; equipment_service; оборудование; растворител,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"РАДИАНТ КЕМИКАЛС, ООО",Россия,Москва,"Россия, 121069, г. Москва, Хлебный пер., д. 8, оф. 1/4",2D120,ВАВИЛОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов,"«РАДИАНТ КЕМИКАЛС» — крупнейший оператор на рынке цветных пигментов, красителей, химического сырья, добавок для производства лакокрасочных и композитных материалов и покрытий.",http://www.radiantchem.ru,info@radiantchem.ru,+7 (499) 426-2607,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378237?&stand=2D120,378237,"«РАДИАНТ КЕМИКАЛС» — крупнейший оператор на рынке цветных пигментов, красителей, химического сырья, добавок для производства лакокрасочных и композитных материалов и покрытий. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов",maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; покрытий; адгезив,raw_material; сырье; вспомогательные материалы; пигмент,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,"РАЙНСТОН ТРЕЙДИНГ, ООО",Россия,Москва,"Россия, 115230, г. Москва, Каширское ш., д. 3, корп. 2, стр. 4",2E025,ВАВИЛОВ,"Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Транспортные услуги, логистика",ООО «Райнстон Трейдинг» — надежный партнер в области поставок химического сырья напрямую от ведущих мировых производителей. Осуществляем полную цепочку поставки: от закупки продукта в любой точке мира до доставки на ваш склад.,https://rhinestone.pro,secretar@rhinestone.ch,+7 (495) 120-5583,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378301?&stand=2E025,378301,"ООО «Райнстон Трейдинг» — надежный партнер в области поставок химического сырья напрямую от ведущих мировых производителей. Осуществляем полную цепочку поставки: от закупки продукта в любой точке мира до доставки на ваш склад. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Транспортные услуги, логистика",no,exclude,equipment_service: poor fit pure equipment/logistics/service supplier,лакокрасочных материалов; покрытий,raw_material; equipment_service; логистик; услуги; сырье; вспомогательные материалы,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,РАНПЛЕР,Россия,Москва,"Россия, 115280, г. Москва, ул. Ленинская Слобода, д. 26, пом. 32, 79, 4, 1",4C050,ЧАЯНОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов; Новые технологии и научные разработки,"Компания RUNPLER — поставщик химического сырья для производства лакокрасочных материалов и покрытий. Разработка специальных рецептур и организация производства. Проектирование, поставки и наладка оборудования. Лабораторные исследования любой сложности, экспертные заключения.",http://www.runpler.ru,info@runpler.ru,+7 (495) 741-8898,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378888?&stand=4C050,378888,"Компания RUNPLER — поставщик химического сырья для производства лакокрасочных материалов и покрытий. Разработка специальных рецептур и организация производства. Проектирование, поставки и наладка оборудования. Лабораторные исследования любой сложности, экспертные заключения. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов; Новые технологии и научные разработки",maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; покрытий; адгезив,raw_material; сырье; вспомогательные материалы,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,РЕВАДА,Россия,Москва,"Россия, 117246, г. Москва, Научный пр-д, д. 19, этаж 8, комн. 112",2B045,ВАВИЛОВ,Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов,"Поставка сырья для производства водных, органорастворимых ЛКМ, строительных материалов, клеев и адгезивов: дисперсий, эпоксидных, полиэфирных смол, добавок, диоксида титана, коалесцентов, сиккативов.",http://www.revada-group.com,info@revada-group.com,+7 (495) 955-2442,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378403?&stand=2B045,378403,"Поставка сырья для производства водных, органорастворимых ЛКМ, строительных материалов, клеев и адгезивов: дисперсий, эпоксидных, полиэфирных смол, добавок, диоксида титана, коалесцентов, сиккативов. | Сырье и вспомогательные материалы для производства лакокрасочных материалов и покрытий; Сырье и вспомогательные материалы для производства адгезивов",maybe,review,mixed: product terms present but raw_material supplier evidence needs QA review,лакокрасочных материалов; покрытий; адгезив,raw_material; сырье; вспомогательные материалы; смол; полиэфир; эпоксид,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
ИНТЕРЛАКОКРАСКА-2026,РЕМ-КОЛОР,Республика Беларусь,Минск,"Республика Беларусь, 220030, г. Минск, ул. Комсомольская, д. 12",4D080,ЧАЯНОВ,"Антикоррозионные лакокрасочные материалы, защитные покрытия; Лакокрасочные материалы промышленного назначения","ООО «РЕМ-КОЛОР» — завод по производству профессиональных лакокрасочных материалов для строительной, нефтехимической, горнодобывающей промышленности и машиностроения.",http://www.rem-color.by,remcolor@gmail.com,+375 17 35313177,https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378240?&stand=4D080,378240,"ООО «РЕМ-КОЛОР» — завод по производству профессиональных лакокрасочных материалов для строительной, нефтехимической, горнодобывающей промышленности и машиностроения. | Антикоррозионные лакокрасочные материалы, защитные покрытия; Лакокрасочные материалы промышленного назначения",yes,keep,product_manufacturer: likely packaged coating/chemical product target,лакокрасочных материалов; лакокрасочные материалы; антикоррозионные; покрытия,,ok,,2026-07-14T19:28:58Z,expocentr-icatalog-v1.1.0
