event_name,event_dates,company_name,company_short_name,company_name_eng,products,country,country_codes,city,address,stand,pavilion,rubrics,rubrics_eng,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,request_id,alpha_filter,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,short_name_check,products_check,qa_notes,signo_status,repeat_reason,matched_crm_email,matched_crm_domain,matched_crm_company,candidate_emails,candidate_top_domains,source_sheet,source_removed_reason,website_email_status,website_email_source_url,website_email_notes,main email,main_email_reason
Агросалон 2026,6–9 октября 2026,РОСТСЕЛЬМАШ,РОСТСЕЛЬМАШ,ROSTSELMASH,колесные тракторы; барабанные комбайны,Россия,RUS,,,А7.50,,Колесные тракторы; Барабанные комбайны,Wheeled tractors; Drum harvesters,"Ростсельмаш входит в число крупнейших разработчиков и производителей специализированной техники. Компания располагает собственным центром инноваций, экспериментальной базой, современным производством полного технологического цикла. Продуктовая линейка насчитывает более 150 моделей и модификаций техники для АПК, промышленно-гражданского и дорожного строительства, коммунального хозяйства.",,https://rostselmash.com/,rostselmash@oaorsm.ru,+7 (863) 250-30-64,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33818,33818,3116,keep,"РОСТСЕЛЬМАШ | Россия | Колесные тракторы; Барабанные комбайны | Ростсельмаш входит в число крупнейших разработчиков и производителей специализированной техники. Компания располагает собственным центром инноваций, экспериментальной базой, современным производством полного технологического цикла. Продуктовая линейка насчитыв",parsed,,2026-09-21T05:10:26Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,repeat,exact normalized email matched current Twenty repeat index,rostselmash@oaorsm.ru,,Ростсельмаш,rostselmash@oaorsm.ru,oaorsm.ru; rostselmash.com,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,rostselmash@oaorsm.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Завод Радиан,Радиан,Zavod Radian,посевная техника; агротехнологии и системы управления,Россия,RUS,,,C5.20,,Датчики,Sensors,"АО «Завод «Радиан» производит системы контроля высева СКИФ на пневматические и механические сеялки, на базе уникального запатентованного датчика пролета семян",,https://www.radianzavod.ru/,vik@radianzavod.ru,8(86557)2-65-95,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33788,33788,3011,keep,"Завод Радиан | Россия | Датчики | АО «Завод «Радиан» производит системы контроля высева СКИФ на пневматические и механические сеялки, на базе уникального запатентованного датчика пролета семян",parsed,,2026-09-21T05:10:24Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,repeat,company-owned domain matched current Twenty repeat index,,radianzavod.ru,Радиан,vik@radianzavod.ru,radianzavod.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,vik@radianzavod.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Радиозавод,Радиозавод,Radiozavod,пневматические рядовые сеялки,Россия,RUS,,,C6.10,,Пневматические рядовые сеялки,Pneumatic seed drills,"Акционерное общество «Радиозавод» – одно из крупнейших промышленных предприятий России, занимающихся производством сельскохозяйственной техники и высокотехнологичных электронных модулей.",,https://seyalki.penza-radiozavod.ru,sht.market@penza-radiozavod.ru,+7 (8412) 21-32-93,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33879,33879,3254,keep,"Радиозавод | Россия | Пневматические рядовые сеялки | Акционерное общество «Радиозавод» – одно из крупнейших промышленных предприятий России, занимающихся производством сельскохозяйственной техники и высокотехнологичных электронных модулей.",parsed,,2026-09-21T05:10:26Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,repeat,company-owned domain matched current Twenty repeat index,,penza-radiozavod.ru,Радиозавод,sht.market@penza-radiozavod.ru,penza-radiozavod.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,sht.market@penza-radiozavod.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Реммаш,Реммаш,Remmash,оборудование для содержания скота,Россия,RUS,,,C8.71,,Оборудование для содержания скота,Livestock keeping equipment,Реммаш - современный завод по производству навозоуборочного и кормоприготовительного оборудования.,,https://www.glazovmash.ru/,marketrmz@mail.ru,+73414137272,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33762,33762,2930,keep,Реммаш | Россия | Оборудование для содержания скота | Реммаш - современный завод по производству навозоуборочного и кормоприготовительного оборудования.,parsed,,2026-09-21T05:10:26Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,repeat,exact normalized email matched current Twenty repeat index,marketrmz@mail.ru,,Реммаш,marketrmz@mail.ru,glazovmash.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,marketrmz@mail.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Ростовский литейный завод,Ростовский литейный завод,Rostovskiy Liteiynyy Zavod Ltd.,"другое из группы «комплектующие, запасные части, принадлежности»",Россия,RUS,,,C6.21,,"Другое из группы «Комплектующие, запасные части, принадлежности»","Others from the group ""Components, spare parts, accessories""","Ростовский литейный завод входит в с/х машиностроительный холдинг Ростсельмаш. Полный производственный цикл. Отливки серого чугуна, стали, алюминия. Выпускает печатные песчаные 3D формы Binder Jetting",,https://www.rostlit.ru/,dirrlz@oaorsm.ru,+7(863) 250-34-01,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33834,33834,3141,keep,"Ростовский литейный завод | Россия | Другое из группы «Комплектующие, запасные части, принадлежности» | Ростовский литейный завод входит в с/х машиностроительный холдинг Ростсельмаш. Полный производственный цикл. Отливки серого чугуна, стали, алюминия. Выпускает печатные песчаные 3D формы Binder Jetting",parsed,,2026-09-21T05:10:26Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,repeat,company-owned domain matched current Twenty repeat index,,oaorsm.ru,Завод Конорд,dirrlz@oaorsm.ru,oaorsm.ru; rostlit.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,dirrlz@oaorsm.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,РусАгро,РусАгро,RusAgro,запчасти и комплектующие для сельхозтехники; сельскохозяйственная техника и оборудование,Россия,RUS,,,B8.11,,Снабжение запасными частями,Spare parts supply,"РусАгро производственно коммерческая компания. Поставляем качественные запчасти к сельхозтехнике. Выгодные цены, логистика. Постоянным клиентам гибкие условия оплаты. Широкий ассортимент в наличии.",,https://www.rusagro.parts,sale@rusagro61.ru,+79287759770,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33959,33959,3417,keep,"РусАгро | Россия | Снабжение запасными частями | РусАгро производственно коммерческая компания. Поставляем качественные запчасти к сельхозтехнике. Выгодные цены, логистика. Постоянным клиентам гибкие условия оплаты. Широкий ассортимент в наличии.",parsed,,2026-09-21T05:10:27Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,sale@rusagro61.ru,rusagro61.ru; rusagro.parts,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,sale@rusagro61.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,СПЕЙС-ЮНИТ,СПЕЙС-ЮНИТ,SPACE-Unit LLC,гусеничные тракторы,Россия,RUS,,,B8.10,,Гусеничные тракторы,Crawler tractors,"ООО «СПЕЙС‑Юнит» — официальный дистрибьютор Taite, производителя компонентов для ходовой части гусеничной техники (резиновые гусеницы, катки и гусеничные системы), в России.",,https://space-unit.ru,info@space-unit.ru,+79616699621,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33963,33963,3438,keep,"СПЕЙС-ЮНИТ | Россия | Гусеничные тракторы | ООО «СПЕЙС‑Юнит» — официальный дистрибьютор Taite, производителя компонентов для ходовой части гусеничной техники (резиновые гусеницы, катки и гусеничные системы), в России.",parsed,,2026-09-21T05:10:27Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,info@space-unit.ru,space-unit.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,info@space-unit.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Смарт Грэйд,Смарт Грэйд,Smart Grade,"другое из раздела «машины и оборудование для сортировки, транспортировки, обработки и хранения урожая»",Россия,RUS,,,B4.22,,"Другое из раздела «Машины и оборудование для сортировки, транспортировки, обработки и хранения урожая»","Others in the Section ""Machines and equipment for sorting, transportation, processing and storage of crops""","«Смарт Грэйд» - завод-производитель линий очистки и фотосепараторов ""Сапсан"" для сельскохозяйственных культур.",,https://fsapsan.ru,info@fsapsan.ru,+7 499 938-90-93,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33985,33985,3600,keep,"Смарт Грэйд | Россия | Другое из раздела «Машины и оборудование для сортировки, транспортировки, обработки и хранения урожая» | «Смарт Грэйд» - завод-производитель линий очистки и фотосепараторов ""Сапсан"" для сельскохозяйственных культур.",parsed,,2026-09-21T05:10:27Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,info@fsapsan.ru,fsapsan.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,info@fsapsan.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Снабавто,Снабавто,SNABAVTO,запчасти и комплектующие для сельхозтехники; сельскохозяйственная техника и оборудование,Россия,RUS,,,E7.50,,Снабжение запасными частями,Spare parts supply,"Основной профиль деятельности ООО «Снабавто» - производство и поставка запасных частей и комплектующих для сельскохозяйственной, дорожно-строительной, портовой и горно-шахтной техники.",,https://snabavto.com/,info@snabavto.com,8(495) 212-06-35,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33936,33936,3376,keep,"Снабавто | Россия | Снабжение запасными частями | Основной профиль деятельности ООО «Снабавто» - производство и поставка запасных частей и комплектующих для сельскохозяйственной, дорожно-строительной, портовой и горно-шахтной техники.",parsed,,2026-09-21T05:10:27Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,info@snabavto.com,snabavto.com,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,info@snabavto.com,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Сохрани зерно,Сохрани зерно,Sohrani zerno,сельскохозяйственная техника и оборудование,Россия,RUS,,,F8.45,,Строительство зданий для сельского хозяйства,Agricultural buildings construction,Российский инженер-эксперт в проектировании и строительстве агроинженерных комплексов. Мы ориентир для отрасли по качеству и пользе для сельского хозяйства. От проекта до запуска и сервиса.,,https://sohranizerno.ru,sohranizerno@yandex.ru,9230016818,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33960,33960,3424,keep,Сохрани зерно | Россия | Строительство зданий для сельского хозяйства | Российский инженер-эксперт в проектировании и строительстве агроинженерных комплексов. Мы ориентир для отрасли по качеству и пользе для сельского хозяйства. От проекта до запуска и сервиса.,parsed,,2026-09-21T05:10:27Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,repeat,company-owned domain matched current Twenty repeat index,,sohranizerno.ru,Сохрани Зерно,sohranizerno@yandex.ru,sohranizerno.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,sohranizerno@yandex.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Спутник,Спутник,SPUTNIK LLC,сельскохозяйственная техника и оборудование,Россия,RUS,,,B9.71,,Шпагат; Сетка для обмотки тюков,Tying yarn; Round bale wrapping nets,"Партнер компании POLYPAK Products Co.,Ltd, мирового производителей сетки сеновязальной. Подбор оптимального решения, поставка, сопровождение. Сетка, шпагат и агрострейч пленка, склад и доставка по России.",,https://www.sputnik-parts.ru,sputnik@gmail.com,+7(918) 321-45-48,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33980,33980,3514,keep,"Спутник | Россия | Шпагат; Сетка для обмотки тюков | Партнер компании POLYPAK Products Co.,Ltd, мирового производителей сетки сеновязальной. Подбор оптимального решения, поставка, сопровождение. Сетка, шпагат и агрострейч пленка, склад и доставка по России.",parsed,,2026-09-21T05:10:27Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,sputnik@gmail.com,sputnik-parts.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,sputnik@gmail.com,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,ТРАКЕР ГРУПП,ТРАКЕР ГРУПП,TRAKER GROUP,тракторы; уборочная техника и жатки; запчасти и комплектующие для сельхозтехники; сельскохозяйственная техника и оборудование,Россия,RUS,,,C8.61,,Снабжение запасными частями,Spare parts supply,"Поставщик запчастей для тракторов сельхоз и спецтехники. Более 20 000 оригинальных запчастей и качественных аналогов для МТЗ, ТДТ-55, ДТ-75, Т-16/40/25, комбайнов и др. Оптовые поставки по РФ и СНГ.",,https://traker.ru,info@traker.ru,+7(8332)217-000,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33765,33765,2939,keep,"ТРАКЕР ГРУПП | Россия | Снабжение запасными частями | Поставщик запчастей для тракторов сельхоз и спецтехники. Более 20 000 оригинальных запчастей и качественных аналогов для МТЗ, ТДТ-55, ДТ-75, Т-16/40/25, комбайнов и др. Оптовые поставки по РФ и СНГ.",parsed,,2026-09-21T05:10:27Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,info@traker.ru,traker.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,info@traker.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,ТСК,ТСК,TSK,сельскохозяйственная техника и оборудование,Россия,RUS,,,B9.81,,Снабжение запасными частями,Spare parts supply,"ООО «ТехноСпецКомплект»—поставщик функциональных узлов, запасных частей, рабочих органов для любых видов сельскохозяйственной техники, смазочных материалов премиум-класса и систем точного земледелия.",,https://www.tsk71.ru,komplekt71@internet.ru,+7 (4872) 71-71-86,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33989,33989,3642,keep,"ТСК | Россия | Снабжение запасными частями | ООО «ТехноСпецКомплект»—поставщик функциональных узлов, запасных частей, рабочих органов для любых видов сельскохозяйственной техники, смазочных материалов премиум-класса и систем точного земледелия.",parsed,,2026-09-21T05:10:28Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,komplekt71@internet.ru,tsk71.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,komplekt71@internet.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Тянли Арден,Тянли Арден,Tianli Arden,колеса,Россия,RUS,,,F7.20,,Колеса; Покрышки,Wheels; Tires,Производитель и официальный дистрибьютер сельхоз шин,,https://www.arden.market,westernagro@arden.market,+79185546331,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33867,33867,3233,keep,Тянли Арден | Россия | Колеса; Покрышки | Производитель и официальный дистрибьютер сельхоз шин,parsed,,2026-09-21T05:10:28Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,repeat,company-owned domain matched current Twenty repeat index,,arden.market,Arden,westernagro@arden.market,arden.market,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,westernagro@arden.market,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,ФКЛ,ФКЛ,FKL,"другое из группы «комплектующие, запасные части, принадлежности»",Россия,RUS,,,C7.10,,"Другое из группы «Комплектующие, запасные части, принадлежности»","Others from the group ""Components, spare parts, accessories""","Генеральный дистрибьютор завода подшипников FKL (Сербия). Производство подшипников, подшипниковых узлов и ступиц для современных сеялок, дисковых борон и комбайнов. Оригинал для 200+ OEM.",,https://rusfkl.ru,mail@rusfkl.ru,+7 473 300 3066,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33785,33785,3006,keep,"ФКЛ | Россия | Другое из группы «Комплектующие, запасные части, принадлежности» | Генеральный дистрибьютор завода подшипников FKL (Сербия). Производство подшипников, подшипниковых узлов и ступиц для современных сеялок, дисковых борон и комбайнов. Оригинал для 200+ OEM.",parsed,,2026-09-21T05:10:28Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,mail@rusfkl.ru,rusfkl.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,mail@rusfkl.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,ЦЕПЬИНВЕСТ,ЦЕПЬИНВЕСТ,TSEPINVEST,"другое из группы «комплектующие, запасные части, принадлежности»",Россия,RUS,,,B8.22,,"Другое из группы «Комплектующие, запасные части, принадлежности»","Others from the group ""Components, spare parts, accessories""",ЦЕПЬИНВЕСТ является поставщиком цепей DONGHUA CHAIN GROUP для цепных приводов сельхозтехники.,,https://tsepinvest.ru,info@tsepinvest.ru,+7 (495) 134-31-31,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33766,33766,2940,keep,"ЦЕПЬИНВЕСТ | Россия | Другое из группы «Комплектующие, запасные части, принадлежности» | ЦЕПЬИНВЕСТ является поставщиком цепей DONGHUA CHAIN GROUP для цепных приводов сельхозтехники.",parsed,,2026-09-21T05:10:29Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,info@tsepinvest.ru,tsepinvest.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,info@tsepinvest.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Шицзячжуанское машиностроительное производственное предприятие Чжунсин,Шицзячжуанское машиностроительное производственное предприятие Чжунсин,"Shijiazhuang Zhongxing Machinery Manufacturing Co., Ltd.",запчасти и комплектующие для сельхозтехники; сельскохозяйственная техника и оборудование,Россия,RUS,,,B8.70,,Снабжение запасными частями,Spare parts supply,"Компания «Shijiazhuang Zhongxing Machinery Manufacturing Co., Ltd.» является профессиональным производителем колес для сельскохозяйственной техники.",,,everest.ni@tot-hidraulics.com,89680609521,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33925,33925,3360,keep,"Шицзячжуанское машиностроительное производственное предприятие Чжунсин | Россия | Снабжение запасными частями | Компания «Shijiazhuang Zhongxing Machinery Manufacturing Co., Ltd.» является профессиональным производителем колес для сельскохозяйственной техники.",parsed,,2026-09-21T05:10:30Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,everest.ni@tot-hidraulics.com,tot-hidraulics.com,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,everest.ni@tot-hidraulics.com,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Шумахер,Шумахер,Schumacher,кормозаготовительная техника; запчасти и комплектующие для сельхозтехники; сельскохозяйственная техника и оборудование,Россия,RUS,,,D7.20,,Снабжение запасными частями,Spare parts supply,"«Шумахер» является производителем и поставщиком комплектующих и узлов для зерноуборочных и кормоуборочных жаток, а также компонентов для разных видов сельскохозяйственной техники.",,https://www.groupschumacher.ru,n.burdila@ooosch.ru,+79094622540,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33805,33805,3046,keep,"Шумахер | Россия | Снабжение запасными частями | «Шумахер» является производителем и поставщиком комплектующих и узлов для зерноуборочных и кормоуборочных жаток, а также компонентов для разных видов сельскохозяйственной техники.",parsed,,2026-09-21T05:10:30Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,n.burdila@ooosch.ru,ooosch.ru; groupschumacher.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,n.burdila@ooosch.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,ЭТАЛОН,ЭТАЛОН,ETALON,"другое из группы «комплектующие, запасные части, принадлежности»",Россия,RUS,,,D7.10,,"Снабжение запасными частями; Другое из группы «Комплектующие, запасные части, принадлежности»","Spare parts supply; Others from the group ""Components, spare parts, accessories""","ООО «ЭТАЛОН» — надежный поставщик запасных частей для МТЗ, ЮМЗ, ДТ, Т-40, Т-25, КРН, КСФ и другой техники, официальный представитель M Master Part в России. На складе всегда более 8000 позиций запасных частей в ассортименте: мы делаем ставку на наличие, профессиональный подбор и глубокое понимание потребностей клиентов. ЭТАЛОН — это экспертность в запасных частях, уникальный ассортимент M Master Part и стабильность поставок.",,https://etalon-agro.ru,info@etalon-agro.ru,+7 (495) 979-79-52,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33795,33795,3022,keep,"ЭТАЛОН | Россия | Снабжение запасными частями; Другое из группы «Комплектующие, запасные части, принадлежности» | ООО «ЭТАЛОН» — надежный поставщик запасных частей для МТЗ, ЮМЗ, ДТ, Т-40, Т-25, КРН, КСФ и другой техники, официальный представитель M Master Part в России. На складе всегда более 8000 позиций запасных частей в ассортименте: мы делаем ставку на наличие, профес",parsed,,2026-09-21T05:10:30Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,info@etalon-agro.ru,etalon-agro.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,info@etalon-agro.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,ЭкоНива-АПК Холдинг,ЭкоНива-АПК Холдинг,EkoNiva-APK,семена зерновых; семена масличных растений,Россия,RUS,,,D6.20,,Семена зерновых; Семена масличных растений,Grain seed; Oilseed plants,ГК «ЭкоНива» является одним из ведущих аграрных холдингов России и Европы,,https://www.ekonivasemena.ru,hello@ekonivasemena.ru,+7 (4732) 67-97-77,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33835,33835,3149,keep,ЭкоНива-АПК Холдинг | Россия | Семена зерновых; Семена масличных растений | ГК «ЭкоНива» является одним из ведущих аграрных холдингов России и Европы,parsed,,2026-09-21T05:10:30Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,hello@ekonivasemena.ru,ekonivasemena.ru,official_forms_api,,found,https://ekonivasemena.ru/,public website crawl only; no cookies or forms,hello@ekonivasemena.ru,public website enrichment email
Агросалон 2026,6–9 октября 2026,ЯРОВИТ-АГРО,ЯРОВИТ-АГРО,YAROVIT-AGRO,"другое из группы «комплектующие, запасные части, принадлежности»",Россия,RUS,,,A8.31,,"Снабжение запасными частями; Другое из группы «Комплектующие, запасные части, принадлежности»","Spare parts supply; Others from the group ""Components, spare parts, accessories""","ЯРОВИТ-АГРО является одним из ведущих поставщиков запасных частей к сельскохозяйственной технике белорусского, российского и зарубежного производства. Долголетний опыт работы позволяет предложить своим клиентам не только оригинальные запасные части, но и запчасти других производителей высокого качества к технике: ЛЕМКЕН, КВЕРНЕЛАНД, КУН, ХОРШ, КЁКЕРЛИНГ, КЛААС, САМАШ, РАБЕ, АМАЗОНЕ, MTЗ, ГОМСЕЛЬМАШ, БОБРУЙСКАГРОМАШ и др.",,https://www.yarovit-agro.ru,info@yarovit-agro.ru,+7 910 786-71-71,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33944,33944,3397,keep,"ЯРОВИТ-АГРО | Россия | Снабжение запасными частями; Другое из группы «Комплектующие, запасные части, принадлежности» | ЯРОВИТ-АГРО является одним из ведущих поставщиков запасных частей к сельскохозяйственной технике белорусского, российского и зарубежного производства. Долголетний опыт работы позволяет предложить своим клиентам не только оригинальные запасные части, но и запча",parsed,,2026-09-21T05:10:31Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,new,,,,,info@yarovit-agro.ru,yarovit-agro.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,info@yarovit-agro.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,"ЯРОСЛАВИЧ, АО Производственная компания","ЯРОСЛАВИЧ, АО Производственная компания","YAROSLAVICH, JSC, Production Company",прицепы для сбора урожая,Россия,RUS,,,С6.22,,Прицепы для сбора урожая,Harvesting trailers,"ЯРОСЛАВИЧ - отечественный производитель техники для сельского хозяйства: тракторные полуприцепы, разбрасыватели удобрений, машины для снесения подстилочных материалов, почвообрабатывающая техника.",,https://pkyar.ru/,sale@pkyar.ru,8-800-707-12-74,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33974,33974,3504,keep,"ЯРОСЛАВИЧ, АО Производственная компания | Россия | Прицепы для сбора урожая | ЯРОСЛАВИЧ - отечественный производитель техники для сельского хозяйства: тракторные полуприцепы, разбрасыватели удобрений, машины для снесения подстилочных материалов, почвообрабатывающая техника.",parsed,,2026-09-21T05:10:31Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,repeat,company-owned domain matched current Twenty repeat index,,pkyar.ru,ПК «Ярославич,sale@pkyar.ru,pkyar.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,sale@pkyar.ru,public catalogue/contact email
Агросалон 2026,6–9 октября 2026,Завод имени Медведева – Машиностроение,имени Медведева – Машиностроение,Medvedev Plant - Mechanical Engineering,дисковые бороны,Россия,RUS,,,C5.10,,Чизельные культиваторы; Дисковые бороны,Chisel cultivators; Disc harrows,"ООО «Завод имени Медведева – Машиностроение» - машиностроительное предприятие, на рынке производства сельскохозяйственной техники работает более 30 лет. Разработаны свыше 50 видов техники для основной и предпосевной обработки почвы. Технологическая оснащенность и квалифицированные кадры дают возможность выпускать высоко сложную технику. Дилерская сеть по всей стране гарантирует своевременное сервисное обслуживание.",,https://www.orzim.ru,sales@orzim.ru,8-800-250-11-88,https://forms.agrosalon.ru/api/exhibitors/detail?catalogId=33949,33949,3403,keep,"Завод имени Медведева – Машиностроение | Россия | Чизельные культиваторы; Дисковые бороны | ООО «Завод имени Медведева – Машиностроение» - машиностроительное предприятие, на рынке производства сельскохозяйственной техники работает более 30 лет. Разработаны свыше 50 видов техники для основной и предпосевной обработки почвы. Технологическая оснащенност",parsed,,2026-09-21T05:10:22Z,agrosalon-2026-official-forms-api-signo-v1.0.0,ok,ok,Russia row with qualifying agricultural equipment/product/category evidence from official catalogue.,repeat,exact normalized email matched current Twenty repeat index,sales@orzim.ru,,Завод имени Медведева Машиностроение,sales@orzim.ru,orzim.ru,official_forms_api,,catalog_email_present,,public email visible in official catalogue detail,sales@orzim.ru,public catalogue/contact email
