event_name,event_dates,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,source_sheet,source_detail_sha256,company_inn
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,STERN,STERN,"текстиль и трикотаж, одежда",Россия,,,15B28,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","STERN — российский бренд женской одежды европейского качества с более чем 35-летней историей. Мы создаём элегантную и комфортную одежду для женщин, которые ценят безупречную посадку, качественные материалы и современный стиль. STERN — российский бренд женской одежды европейского качества с более чем 35-летней историей. Мы создаём элегантную и комфортную одежду для женщин, которые ценят безупречную посадку, качественные материалы и современный стиль. В основе каждой коллекции — актуальные тенденции, европейские стандарты качества и лекала, проверенные многолетним опытом. Дизайнеры STERN бережно соединяют классику и современность, создавая продуманные модели для работы, отдыха, встреч и особенных событий. Сдержанная женственность, выразительные детали и комфортные силуэты позволяют легко составлять гармоничные образы и чувствовать себя уверенно в любой ситуации. Особое внимание мы уделяем выбору тканей и фурнитуры. В коллекциях представлены изделия из шерсти, кашемира, хлопка, льна и других материалов, приятных к телу и комфортных в повседневной жизни. Для нас одежда — это не просто часть гардероба. Это настроение, уверенность в себе и возможность каждый день оставаться собой.",STERN,https://opt.stern.moda/,stern.opt@gmail.com,8 800 200-84-57,https://md.expodat.com/companies/company/21414-stern.html,21414,"STERN | Россия | 15B28 | STERN — российский бренд женской одежды европейского качества с более чем 35-летней историей. Мы создаём элегантную и комфортную одежду для женщин, которые ценят безупречную посадку, качественные материалы и современный стиль. STERN — российский бренд женской одежды европейского качества с более чем 35-летней историей. Мы создаём элегантную и комфортную одежду для женщин, которые ценят безупречную посадку, качественные материалы и современный стиль. В основе каждой коллекции — актуальные тенденции, европейские стандарты качества и лекала, проверенные многолетним опытом. Дизайнеры STERN бережно соединяют классику и современность, создавая продуманные модели для работы, отдыха, встреч и особенных событий. Сдержанная женственность, выразительные детали и комфортные силуэты позволяют легко составлять гармоничные образы и чувствовать себя уверенно в любой ситуации. Особое внимание мы уделяем выбору тканей и фурнитуры. В коллекциях представлены изделия из шерсти, кашемира, хлопка, льна и других материалов, приятных к телу и комфортных в повседневной жизни. Для нас одежда — это не просто часть гардероба. Это настроение, уверенность в себе и возможность каждый день",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,789ba067d3cc0548e6bacf45aa29e01f0dfdf4557b516cb1d2ce091a3a738a01,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,STYLEX®,Stylex®,одежда,Россия,,,14E49,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",Верхняя женская одежда премиум-класса,STYLEX®,https://stylex.group/,md_stylex@mail.ru,+7 495 955 91 99,https://md.expodat.com/companies/company/20832-stylex.html,20832,STYLEX® | Россия | 14E49 | Верхняя женская одежда премиум-класса | https://stylex.group/ | md_stylex@mail.ru,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,902c064eb1c246677ed28f24532ad92b7390f38d214532eb3699e0465e400cad,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,Suning Mingqi Garment Factory,Suning Mingqi Garment Factory,одежда,Китай,,,15A76,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",Suning Mingqi Garment Factory,Suning Mingqi Garment Factory,,2733876967@qq.com,008615733777077,https://md.expodat.com/companies/company/40846-mingqi.html,40846,Suning Mingqi Garment Factory | Китай | 15A76 | Suning Mingqi Garment Factory | 2733876967@qq.com,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,76d34842e3a944238fe0131c04fbf9ea4efe67a902ffce44092e98d2de2a1a1c,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"Suzhou Reunion Fashion Co., Ltd","Suzhou Reunion Fashion Co., Ltd","текстиль и трикотаж, одежда",Китай,,,15A80,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Suzhou Reunion Fashion Co., Ltd. specializes in quality knitted apparel for all ages. Since 2015, we've exported to Europe, the Americas, and Central Asia. Guided by ""Integrity and Quality,"" we focus on green production and smart manufacturing to elevate China's garment industry globally.","Suzhou Reunion Fashion Co., Ltd",,jason@szreunion.com,008613862236528,https://md.expodat.com/companies/company/40534-reunion.html,40534,"Suzhou Reunion Fashion Co., Ltd | Китай | 15A80 | Suzhou Reunion Fashion Co., Ltd. specializes in quality knitted apparel for all ages. Since 2015, we've exported to Europe, the Americas, and Central Asia. Guided by ""Integrity and Quality,"" we focus on green production and smart manufacturing to elevate China's garment industry globally. | jason@szreunion.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,ef9a033e2c25bf70eb0e9c472b897a2e377dd1738fd5b7f8ac192191bfccb4c3,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,SVELTO STELLA,Svelto Stella,"одежда, аксессуары",Турция,,,14B60,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,SVELTO STELLA,,,+7 495 955 91 99,https://md.expodat.com/companies/company/39668-svelto-stella.html,39668,SVELTO STELLA | Турция | 14B60,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,a1ed6cd94c92b0eff15f8a379ec0e6720f6fe05fcc54af5945933df6de43d469,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,SYNSHOO,Synshoo,"одежда, аксессуары",Китай,,,15C95,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",THE SYNSHOO GROUP,SYNSHOO,,,+7 495 955 91 99,https://md.expodat.com/companies/company/40837-synshoo.html,40837,SYNSHOO | Китай | 15C95 | THE SYNSHOO GROUP,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,0268eaebc0ad2d99969227f35b1c084591e06fc752da37ff1a0c6e0af262f97c,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,TEAMTAIBAGS,Teamtaibags,сумки,Россия,,,15B69,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,TEAMTAIBAGS,,,+7 495 955 91 99,https://md.expodat.com/companies/company/40281-teamtaibags.html,40281,TEAMTAIBAGS | Россия | 15B69,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,584308ea490d0fe198f1deeb52ab30f41f281f13706cb7c00f071a3b325b98b1,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,TEDDY,TEDDY,одежда,Италия,,,13B39,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Бренд Rinascimento являющийся частью Группы Teddy относится к категории Fast Fashion и отличается своим современным и изысканным стилем. Предлагаемый ассортимент, полностью производимый в Италии, соответствует последним тенденциям моды и включает в себя все необходимое для создания элегантного, современного иуниверсального total-look. Каждая коллекция Rinascimento это дань сущности женственности и уникальной индивидуальности каждой женщины.",TEDDY,,gberni@teddy.it,+39 338 5703987,https://md.expodat.com/companies/company/34638-teddy.html,34638,"TEDDY | Италия | 13B39 | Бренд Rinascimento являющийся частью Группы Teddy относится к категории Fast Fashion и отличается своим современным и изысканным стилем. Предлагаемый ассортимент, полностью производимый в Италии, соответствует последним тенденциям моды и включает в себя все необходимое для создания элегантного, современного иуниверсального total-look. Каждая коллекция Rinascimento это дань сущности женственности и уникальной индивидуальности каждой женщины. | gberni@teddy.it",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,c9d699749642944d6660aef336948702113dab0e9fde062e001d66620c852649,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,TELLO JNS,Tello Jns,одежда,Турция,,,14A61,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Мы бренд мужской одежды, который сочетает в себе элегантность и качество. Мы производим повседневную и премиальную продукцию различных фасонов и цветов, от повседневной одежды до особых событий. Мы отдаем предпочтение прочности и долговечности, используя качественные ткани. Мы бренд мужской одежды, который сочетает в себе элегантность и качество. Мы производим повседневную и премиальную продукцию различных фасонов и цветов, от повседневной одежды до особых событий. Мы отдаем предпочтение прочности и долговечности, используя качественные ткани. Мы предлагаем уникальный стиль, уделяя внимание деталям в наших проектах. Tello Jeans, мы отправляем нашу продукцию более 40 стран мира и представляем ее нашим клиентам.",TELLO JNS,http://www.tellojeans.com,info@tellojeans.com,+7 495 955 91 99,https://md.expodat.com/companies/company/25399-tello-jeans.html,25399,"TELLO JNS | Турция | 14A61 | Мы бренд мужской одежды, который сочетает в себе элегантность и качество. Мы производим повседневную и премиальную продукцию различных фасонов и цветов, от повседневной одежды до особых событий. Мы отдаем предпочтение прочности и долговечности, используя качественные ткани. Мы бренд мужской одежды, который сочетает в себе элегантность и качество. Мы производим повседневную и премиальную продукцию различных фасонов и цветов, от повседневной одежды до особых событий. Мы отдаем предпочтение прочности и долговечности, используя качественные ткани. Мы предлагаем уникальный стиль, уделяя внимание деталям в наших проектах. Tello Jeans, мы отправляем нашу продукцию более 40 стран мира и представляем ее нашим клиентам. | http://www.tellojeans.com | info@tellojeans.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,6d3796931e743d3ce22398bac6c02ba741a2ece3b07d5db1335adbfdcc70a7e1,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,TESSY,TESSY,"одежда, аксессуары",Испания,,,13C52,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,TESSY,,,+7 495 955 91 99,https://md.expodat.com/companies/company/35994-tessy.html,35994,TESSY | Испания | 13C52,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,c7dcc7d0fc199c8c61d4ab5dedcbd3c63a4c4562a620a489d053719a1f5f0b8b,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,TEZIDO,Tezido,"одежда, аксессуары",Россия,,,13D61,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,TEZIDO,,,+7 495 955 91 99,https://md.expodat.com/companies/company/22089-tezido.html,22089,TEZIDO | Россия | 13D61,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,45b86a1b48626cd902e883448e462554579716b40d0681afac384d1b59b51d6a,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,THE SYNSHOO GROUP,The Synshoo Group,"одежда, аксессуары",,,,15C95,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,THE SYNSHOO GROUP,,jason@synshoo.com,008613757381892,https://md.expodat.com/companies/company/40615-rongyutang.html,40615,THE SYNSHOO GROUP | 15C95 | jason@synshoo.com,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,1ad209495d6f8dd9338a8cd4f37da460ef2d7bdadbda1f584fb715c854583417,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,THOMAS BIEBER,Thomas Bieber,"одежда, аксессуары",Китай,,,15D21,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,THOMAS BIEBER,,,+7 495 955 91 99,https://md.expodat.com/companies/company/28825-thomas-bieber.html,28825,THOMAS BIEBER | Китай | 15D21,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,1fe298f2d99179aa92bb8a4166563338287ba8bfc971cb22848d20739369200a,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,TINO ARETTY,Tino Aretty,"одежда, аксессуары",Беларусь,,,14C24,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,TINO ARETTY,,,+7 495 955 91 99,https://md.expodat.com/companies/company/34545-tino-aretty.html,34545,TINO ARETTY | Беларусь | 14C24,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,2308d981ea14d3587ea47a84c11f77a2cecfdc4c95b2096626b631fa4ffbfe02,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,TOMO,TOMO,"текстиль и трикотаж, одежда",Германия,,,13С25,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","ТОМО Fashion (Германия) - Это сочетания классики и авангарда. Максимально комфортно и просто, с налетом непринужденности. Свобода от лишних элементов, дает простор для фантазии и позволяет подчеркнуть индивидуальность. ТОМО Fashion (Германия) - Это сочетания классики и авангарда. Максимально комфортно и просто, с налетом непринужденности. Свобода от лишних элементов, дает простор для фантазии и позволяет подчеркнуть индивидуальность. Модели имеют лаконичный крой, не слишком официальные, способные сделать ваш образ более интересным. Они легко сочетаются между собой и с другими моделями. ТКАНИ ИСПОЛЬЗУЮТ НАТУРАЛЬНЫЕ: ЛЕН, ХЛОПОК, ВИСКОЗА. Для повышения качества, к натуральному текстилю добавлен ЭЛАСТАН. Размерный ряд с 40 по 52 (+6) немецкие размеры.",TOMO,http://www.21moda.ru,moda21vek2005@yandex.ru,+7 495 955 91 99,https://md.expodat.com/companies/company/21819-tomo.html,21819,"TOMO | Германия | 13С25 | ТОМО Fashion (Германия) - Это сочетания классики и авангарда. Максимально комфортно и просто, с налетом непринужденности. Свобода от лишних элементов, дает простор для фантазии и позволяет подчеркнуть индивидуальность. ТОМО Fashion (Германия) - Это сочетания классики и авангарда. Максимально комфортно и просто, с налетом непринужденности. Свобода от лишних элементов, дает простор для фантазии и позволяет подчеркнуть индивидуальность. Модели имеют лаконичный крой, не слишком официальные, способные сделать ваш образ более интересным. Они легко сочетаются между собой и с другими моделями. ТКАНИ ИСПОЛЬЗУЮТ НАТУРАЛЬНЫЕ: ЛЕН, ХЛОПОК, ВИСКОЗА. Для повышения качества, к натуральному текстилю добавлен ЭЛАСТАН. Размерный ряд с 40 по 52 (+6) немецкие размеры. | http://www.21moda.ru | moda21vek2005@yandex.ru",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,4a02d91ed4e234ec07cdd3bc5b53d5a7b4c87673761b4ee5cc6e2216c3f7f4d8,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"TONG JUE(BEIJING) TECHNOLOGY CO.,LTD.","Tong Jue(Beijing) Technology Co.,Ltd.","одежда, аксессуары",Китай,,,15E58,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","TONG JUE(BEIJING) TECHNOLOGY CO.,LTD.","TONG JUE(BEIJING) TECHNOLOGY CO.,LTD.",,,+7 495 955 91 99,https://md.expodat.com/companies/company/41227-tong-jue-beijing-technology-co-ltd.html,41227,"TONG JUE(BEIJING) TECHNOLOGY CO.,LTD. | Китай | 15E58 | TONG JUE(BEIJING) TECHNOLOGY CO.,LTD.",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,5eb1cdfd09bea7a1d56721d40528f9f612314514f85610dd2f36343c62170c6b,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"TONGXIANG GEO FUR CLOTHING CO., LTD","Tongxiang Geo Fur Clothing Co., Ltd","изделия из кожи и меха, одежда",Китай,,,15C56,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Компания «Гэао» была основана 20 апреля 2011 года в городе Чунфу, Тунсян, провинция Чжэцзян — так называемой «столице меха». Это профессиональное предприятие по производству меховой одежды, объединяющее дизайн, производство и продажи. Компания «Гэао» была основана 20 апреля 2011 года в городе Чунфу, Тунсян, провинция Чжэцзян — так называемой «столице меха». Это профессиональное предприятие по производству меховой одежды, объединяющее дизайн, производство и продажи.Более десяти лет мы специализируемся на высококлассной меховой продукции, опираясь на безупречное мастерство и премиальное сырьё как на ключевые конкурентные преимущества. Ассортимент включает кожаные куртки, шубы, вязаную одежду, изделия из ПУ, овчину и другие виды продукции. Также мы занимаемся тонкой обработкой натуральных меховых отделок из лисы, енотовидной собаки и норки, предоставляя клиентам комплексные решения в области меха.","TONGXIANG GEO FUR CLOTHING CO., LTD",,,+7 495 955 91 99,https://md.expodat.com/companies/company/41050-tongxiang-geo-fur-clothing-co-ltd.html,41050,"TONGXIANG GEO FUR CLOTHING CO., LTD | Китай | 15C56 | Компания «Гэао» была основана 20 апреля 2011 года в городе Чунфу, Тунсян, провинция Чжэцзян — так называемой «столице меха». Это профессиональное предприятие по производству меховой одежды, объединяющее дизайн, производство и продажи. Компания «Гэао» была основана 20 апреля 2011 года в городе Чунфу, Тунсян, провинция Чжэцзян — так называемой «столице меха». Это профессиональное предприятие по производству меховой одежды, объединяющее дизайн, производство и продажи.Более десяти лет мы специализируемся на высококлассной меховой продукции, опираясь на безупречное мастерство и премиальное сырьё как на ключевые конкурентные преимущества. Ассортимент включает кожаные куртки, шубы, вязаную одежду, изделия из ПУ, овчину и другие виды продукции. Также мы занимаемся тонкой обработкой натуральных меховых отделок из лисы, енотовидной собаки и норки, предоставляя клиентам комплексные решения в области меха.",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,60b79d246cf81aaa8f534b15cd0e3e3867295659c52c7c673a09e7bb9cc4db68,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"TONGXIANG HONGBO GARMENT CO., LTD.","Tongxiang Hongbo Garment Co., Ltd.",одежда,Китай,,,15E43,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","TONGXIANG HONGBO GARMENT CO., LTD.","TONGXIANG HONGBO GARMENT CO., LTD.",,,+7 495 955 91 99,https://md.expodat.com/companies/company/41206-tongxiang-hongbo-garment-co-ltd.html,41206,"TONGXIANG HONGBO GARMENT CO., LTD. | Китай | 15E43 | TONGXIANG HONGBO GARMENT CO., LTD.",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,ffc8179eb4700ea8428cdd0db7b1e9fb1834599ef8c8c8bc1afc5f99109b94b2,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"TONGXIANG HONGQI TEXTILE CO.,LTD","Tongxiang Hongqi Textile Co.,Ltd","одежда, аксессуары",Китай,,,14F80,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","TONGXIANG HONGQI TEXTILE CO.,LTD","TONGXIANG HONGQI TEXTILE CO.,LTD",http://www.china-dqqy.com,ashley@china-dqqy.com,+86-13867365421,https://md.expodat.com/companies/company/40990-tongxiang-hongqi-textile-co-ltd.html,40990,"TONGXIANG HONGQI TEXTILE CO.,LTD | Китай | 14F80 | TONGXIANG HONGQI TEXTILE CO.,LTD | http://www.china-dqqy.com | ashley@china-dqqy.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,0a5ef93dd7e90682bcc272ae55b5500cd54efa1f3b3652232079cd03f600a6de,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"TONGXIANG JIAYU FASHION CO.,LTD.","Tongxiang Jiayu Fashion Co.,Ltd.","текстиль и трикотаж, одежда",Китай,,,15D34,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",2.TONGXIANG JIAYU was established in the year 2003. Our main products are knitwear and cut and sew tops. For knitwear we are specilized in Cotton linen wool etc from 3 gauge to 18 gauge. For cut and sew .we are specilized in various kinds of jersey fabric which can make T-shirt dress sweater etc. The production capacity of our factory are 150000 units per month,"TONGXIANG JIAYU FASHION CO.,LTD.",,amanda.zhang@txjiayu.com,+8613867316105,https://md.expodat.com/companies/company/39635-tongxiang-jiayu-fashion-co-ltd.html,39635,"TONGXIANG JIAYU FASHION CO.,LTD. | Китай | 15D34 | 2.TONGXIANG JIAYU was established in the year 2003. Our main products are knitwear and cut and sew tops. For knitwear we are specilized in Cotton linen wool etc from 3 gauge to 18 gauge. For cut and sew .we are specilized in various kinds of jersey fabric which can make T-shirt dress sweater etc. The production capacity of our factory are 150000 units per month | amanda.zhang@txjiayu.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,9ab5b25aba83e6046d2e6c636b16d592296dcff21afc5d8fbc007b406faac9fc,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"TONGXIANG LUCHANG TEXTILE CO.,LTD","Tongxiang Luchang Textile Co.,Ltd","текстиль и трикотаж, одежда",Китай,,,15F50,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","We specialize in premium fashion knitwear for women and men, with wool coats as a complementary line.","TONGXIANG LUCHANG TEXTILE CO.,LTD",,linzanyi@126.com,18957307796,https://md.expodat.com/companies/company/41359-tongxiang-luchang-textile-co-ltd.html,41359,"TONGXIANG LUCHANG TEXTILE CO.,LTD | Китай | 15F50 | We specialize in premium fashion knitwear for women and men, with wool coats as a complementary line. | linzanyi@126.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,597f8a209078a297dc3549a046f5e56bf219c8503949dda63aa7cb240dc472f9,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"Tongxiang Pirun Trading Co., Ltd.","Tongxiang Pirun Trading Co., Ltd.",текстиль и трикотаж,Китай,,,15F71,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","-Tongxiang Pirun Trading Co., Ltd. Located in Puyuan, China—renowned as the ""World’s Famous Sweater Town""—Tongxiang Pirun Trading Co., Ltd. leverages the local complete knitting industry chain and specializes in high-end cashmere and wool products. We mainly offer cashmere sweaters, wool sweaters, wool pants, wool socks, cashmere hats and scarves. Integrating design, production and sales, we strictly control quality from raw material sourcing to finished products, using premium pure cashmere and fine-spun wool, featuring a natural, mi","Tongxiang Pirun Trading Co., Ltd.",,251983419@qq.com,008613653331019,https://md.expodat.com/companies/company/40699-pirun.html,40699,"Tongxiang Pirun Trading Co., Ltd. | Китай | 15F71 | -Tongxiang Pirun Trading Co., Ltd. Located in Puyuan, China—renowned as the ""World’s Famous Sweater Town""—Tongxiang Pirun Trading Co., Ltd. leverages the local complete knitting industry chain and specializes in high-end cashmere and wool products. We mainly offer cashmere sweaters, wool sweaters, wool pants, wool socks, cashmere hats and scarves. Integrating design, production and sales, we strictly control quality from raw material sourcing to finished products, using premium pure cashmere and fine-spun wool, featuring a natural, mi | 251983419@qq.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,4a06968eca2fb44a06680c4e9b4ebd0044fe2426f20b15b3aa701cb4a60eb9b8,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"TONGXIANG PUFENG INTERNATIONAL TRADE CO.,LTD.","Tongxiang Pufeng International Trade Co.,Ltd.","одежда, аксессуары",Китай,,,15F32,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","TONGXIANG PUFENG INTERNATIONAL TRADE CO.,LTD.","TONGXIANG PUFENG INTERNATIONAL TRADE CO.,LTD.",,,+7 495 955 91 99,https://md.expodat.com/companies/company/41308-tongxiang-pufeng-international-trade-co-ltd.html,41308,"TONGXIANG PUFENG INTERNATIONAL TRADE CO.,LTD. | Китай | 15F32 | TONGXIANG PUFENG INTERNATIONAL TRADE CO.,LTD.",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,c1c1a22f40ff385b647e84c3a04b41e36a2d34ec86547b35f5492a593d70f0e2,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"TONGXIANG SHENGYI TEXTILE CO.,LTD.","Tongxiang Shengyi Textile Co.,Ltd.","одежда, аксессуары",Китай,,,15E87,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","TONGXIANG SHENGYI TEXTILE CO.,LTD.","TONGXIANG SHENGYI TEXTILE CO.,LTD.",,jeay0216@126.com,+7 495 955 91 99,https://md.expodat.com/companies/company/40918-tongxiang-shengyi-textile-co-ltd.html,40918,"TONGXIANG SHENGYI TEXTILE CO.,LTD. | Китай | 15E87 | TONGXIANG SHENGYI TEXTILE CO.,LTD. | jeay0216@126.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,80e8ef5d0362a1981a882c010525d11b4e73f6b50dcad626046df77b83deccef,
